	ID	name	annot	nbIns	nbsites	r	ovr	span	pval	postprob	call	insRate	score_ES	score_NE	bayes_ratio	bayes_log	Bayes_class	paper	keio	pec	biotradis	Bayes_class_4
3021	BW25113_3241	aaeA	-	261	930	20	20	20	1.0	1.0	NE	0.2806451612903226	5.499039097495552e-05	2.844260763109685	1.9333807816844988e-05	-15.658514668368998	NE	NE	NE	NE	U	NE
3022	BW25113_3242	aaeX	-	54	201	26	26	26	1.0	1.0	NE	0.26865671641791045	8.846873032048347e-05	3.096317822780828	2.857223818226418e-05	-15.095026421432435	NE	NE	NE	NE	U	NE
3023	BW25113_3243	aaeR	-	205	927	39	39	39	1.0	1.0	NE	0.22114347357065803	0.0005823893496046751	4.02540522085526	0.00014467844046789837	-12.754862427599853	NE	NE	NE	NE	U	NE
3024	BW25113_3244	tldD	suppresses inhibitory activity of CsrA	364	1443	33	33	33	1.0	1.0	NE	0.25225225225225223	0.00016957407599981956	3.4399494827806936	4.929551345118703e-05	-14.308184126338011	NE	NE	NE	NE	U	NE
3025	BW25113_3247	rng	-	358	1467	26	26	26	1.0	1.0	NE	0.24403544648943423	0.00023490665777681991	3.6068286070537283	6.512831170225902e-05	-13.906355645741227	NE	NE	NE	NE	U	NE
3026	BW25113_3248	yhdE	-	161	591	24	24	24	1.0	1.0	NE	0.272419627749577	7.620316532893175e-05	3.016944557914244	2.5258391019825234e-05	-15.272877733238932	NE	NE	NE	NE	U	NE
3027	BW25113_3249	mreD	rod shape-determining protein	16	486	202	202	202	0.0	0.0	E	0.03292181069958848	1.0170992758710162	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3028	BW25113_3250	mreC	rod shape-determining protein	44	1101	455	455	455	0.0	0.0	E	0.03996366939146231	0.7692475828200077	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3029	BW25113_3251	mreB	regulator of ftsI%2C penicillin binding protein 3%2C septation function	13	1041	375	375	375	0.0	0.0	E	0.012487992315081652	2.2873852521320814	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3030	BW25113_3252	csrD	-	543	1938	33	33	33	1.0	1.0	NE	0.2801857585139319	5.600155649489729e-05	2.85385615098374	1.9623118171388295e-05	-15.637086166163984	NE	NE	NE	NE	U	NE
3031	BW25113_3253	acuI	putative dehydrogenase	244	972	28	28	28	1.0	1.0	NE	0.25102880658436216	0.00017800553941720062	3.4651280068744565	5.137055227514135e-05	-14.248698890525649	NE	NE	NE	NE	U	NE
3032	BW25113_3255	accB	acetylCoA carboxylase%2C BCCP subunit%3B carrier of biotin	8	468	165	165	165	0.0	0.0	E	0.017094017094017096	1.9054596746799572	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3033	BW25113_3256	accC	acetyl CoA carboxylase%2C biotin carboxylase subunit	7	1347	1022	1022	1022	0.0	0.0	E	0.005196733481811433	3.054446207480488	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3034	BW25113_3257	yhdT	-	46	240	47	47	47	1.0	1.0	NE	0.19166666666666668	0.001874806280934186	4.362254155693266	0.0004297792411951372	-11.184116578840742	U	NE	NE	NE	U	NE
3035	BW25113_3258	panF	sodium/pantothenate symporter	341	1449	38	38	38	1.0	1.0	NE	0.23533471359558317	0.00033171638120450505	3.775914576390296	8.78506053284764e-05	-13.47458824737923	NE	NE	NE	NE	U	NE
3036	BW25113_3259	prmA	-	183	879	34	34	34	1.0	1.0	NE	0.20819112627986347	0.0009734637708107999	4.210913654315758	0.00023117637898205265	-12.078718385112209	NE	NE	NE	NE	U	NE
3037	BW25113_3260	dusB	putative dehydrogenase	216	963	22	23	37	1.0	1.0	NE	0.22429906542056074	0.0005138753929373143	3.973458085447477	0.00012932699474529463	-12.916688935643966	NE	NE	NE	NE	U	NE
3038	BW25113_3261	fis	site-specific DNA inversion stimulation factor%3B DNA-binding protein%3B a trans activator for transcription	64	294	33	36	37	1.0	1.0	NE	0.21768707482993196	0.0006679600308777431	4.079533096241557	0.00016373443115172412	-12.576354646444608	NE	NE	NE	NE	U	NE
3039	BW25113_3262	yhdJ	putative methyltransferase	208	882	25	25	25	1.0	1.0	NE	0.23582766439909297	0.0003252937791976043	3.7666032014221393	8.636263545753495e-05	-13.499233204866322	NE	NE	NE	NE	U	NE
3040	BW25113_3263	yhdU	-	91	177	7	7	7	1.0	1.0	NE	0.5141242937853108	5.230814650198717e-09	0.2574781692978731	2.031556564373136e-08	-25.552839225194656	NE	NE	NE	NE	U	NE
3041	BW25113_3264	acrS	putative transcriptional regulator	317	660	18	18	18	1.0	1.0	NE	0.4803030303030303	2.000535696119941e-08	0.38569765082094415	5.1867977206028344e-08	-24.20058065181775	NE	NE	NE	.	U	NE
3042	BW25113_3265	acrE	transmembrane protein affects septum formation and cell membrane permeability	373	1155	42	42	42	1.0	1.0	NE	0.3229437229437229	1.027275526241075e-05	2.017185592187241	5.0926178048257664e-06	-17.58316112064805	NE	NE	NE	NE	U	NE
3043	BW25113_3266	acrF	integral transmembrane protein%3B acridine resistance	816	3102	37	37	37	1.0	1.0	NE	0.26305609284332687	0.00011047435663960832	3.214414542158446	3.436842236453607e-05	-14.828556846151065	NE	NE	NE	NE	U	NE
3044	BW25113_3267	yhdV	-	142	219	4	4	4	1.0	1.0	NE	0.6484018264840182	2.5445802983463174e-11	0.04678451446482353	5.438937065937797e-10	-30.775956216430345	NE	NE	NE	NE	U	NE
3045	BW25113_3269	yhdX	putative transport system permease protein%3B membrane component of ABC superfamily	296	1179	32	32	32	1.0	1.0	NE	0.2510602205258694	0.00017778389101898696	3.4644827506140414	5.1316142644230725e-05	-14.250227745108006	NE	NE	NE	NE	U	NE
3046	BW25113_3270	yhdY	putative transport system permease protein%3B membrane component of ABC superfamily	244	1101	33	33	33	1.0	1.0	NE	0.22161671207992734	0.0005715599782521883	4.0177628651819015	0.00014225826596321814	-12.779199896313372	NE	NE	NE	NE	U	NE
3047	BW25113_3271	yhdZ	putative ATP-binding component of a transport system%3B ATP-binding component of ABC superfamily	132	756	39	39	39	1.0	1.0	NE	0.1746031746031746	0.0036887390344402526	4.380296120410557	0.0008421209281381905	-10.213684961105386	U	NE	NE	NE	U	NE
3048	BW25113_3272	rrfF	-	16	117	43	43	43	1.0	1.0	NE	0.13675213675213677	0.016552684942709617	3.7103041083950195	0.004461274455982498	-7.808328379746049	U	.	NE	NE	U	NE
3049	BW25113_3273	thrV	-	11	73	18	18	18	1.0	1.0	NE	0.1506849315068493	0.009525191307871678	4.087231362121785	0.0023304751955433496	-8.745160127055362	U	.	NE	NE	U	NE
3050	BW25113_3274	rrfD	-	23	117	20	20	39	1.0	1.0	NE	0.19658119658119658	0.0015427757090805407	4.329167690303421	0.000356367740740579	-11.454345632981406	U	.	NE	NE	U	NE
3051	BW25113_3275	rrlD	-	709	2901	32	32	32	1.0	1.0	NE	0.24439848328162703	0.00023154849139468198	3.599581000223034	6.432651227471613e-05	-13.92422700525135	NE	.	NE	NE	U	NE
3052	BW25113_3276	alaU	-	14	73	15	15	15	1.0	1.0	NE	0.1917808219178082	0.0018663369584655982	4.361613122451705	0.0004279006198093315	-11.190436610858669	U	.	NE	NE	U	NE
3053	BW25113_3277	ileU	-	21	74	6	6	6	1.0	1.0	NE	0.28378378378378377	4.855383131003581e-05	2.7789165026660707	1.747221669433164e-05	-15.804577820329515	NE	.	NE	NE	U	NE
3054	BW25113_3278	rrsD	-	374	1539	19	19	19	1.0	1.0	NE	0.24301494476933072	0.000244609680428656	3.627128762547792	6.743892936870419e-05	-13.856058841577957	NE	.	NE	NE	U	NE
3055	BW25113_3279	yrdA	putative transferase	224	552	11	11	11	1.0	1.0	NE	0.4057971014492754	3.841700538994225e-07	0.8925235441249544	4.304312826571645e-07	-21.14771373107931	NE	NE	NE	NE	U	NE
3056	BW25113_3280	yrdB	-	97	255	13	13	13	1.0	1.0	NE	0.3803921568627451	1.0522718881752091e-06	1.1643119091589713	9.037714721438406e-07	-20.077538645647156	NE	NE	NE	NE	U	NE
3057	BW25113_3281	aroE	dehydroshikimate reductase	279	816	16	16	16	1.0	1.0	NE	0.34191176470588236	4.841269060533501e-06	1.6977326645531967	2.8516085963437647e-06	-18.419792594157023	NE	NE	NE	NE	U	NE
3058	BW25113_3282	tsaC	-	15	570	213	213	213	0.0	0.0	E	0.02631578947368421	1.3217617384958398	0.0	inf	inf	ES	ES	NE	ES	ES	ES
3059	BW25113_3283	yrdD	-	209	540	17	17	17	1.0	1.0	NE	0.387037037037037	8.08479077491062e-07	1.0873837282726329	7.435085301261352e-07	-20.359147370084376	NE	NE	NE	NE	U	NE
3060	BW25113_3284	smg	-	193	471	15	15	15	1.0	1.0	NE	0.40976645435244163	3.282091879637714e-07	0.8553121537188758	3.8373029839074083e-07	-21.313403983158363	NE	NE	NE	NE	U	NE
3061	BW25113_3287	def	-	17	507	155	155	155	0.0	0.0	E	0.03353057199211045	0.99283557222688	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3062	BW25113_3288	fmt	-	27	945	196	196	196	0.0	0.0	E	0.02857142857142857	1.2086468144910016	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3063	BW25113_3289	rsmB	16S rRNA m5C967 methyltransferase	395	1287	22	22	22	1.0	1.0	NE	0.30691530691530694	1.9398989761819784e-05	2.314403275684127	8.381853744173228e-06	-16.864299221369944	NE	NE	NE	NE	U	NE
3064	BW25113_3290	trkA	transport of potassium	398	1374	24	24	24	1.0	1.0	NE	0.28966521106259097	3.845164528163113e-05	2.657656539903124	1.4468252275755978e-05	-16.076749815551597	NE	NE	NE	NE	U	NE
3065	BW25113_3291	mscL	-	196	408	9	9	9	1.0	1.0	NE	0.4803921568627451	1.9934763375756412e-08	0.3852936146082424	5.173914806770316e-08	-24.204168460171314	NE	NE	NE	NE	U	NE
3066	BW25113_3292	zntR	-	118	423	21	21	21	1.0	1.0	NE	0.2789598108747045	5.87918671381016e-05	2.8794965672695	2.0417411781758554e-05	-15.579840480223202	NE	NE	NE	NE	U	NE
3067	BW25113_3293	yhdN	-	80	366	26	26	26	1.0	1.0	NE	0.2185792349726776	0.000644737405175014	4.065854588001467	0.0001585736506853111	-12.622559313323125	NE	NE	NE	NE	U	NE
3068	BW25113_3294	rplQ	-	4	381	197	197	197	0.0	0.0	E	0.010498687664041995	2.47517223741019	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3069	BW25113_3295	rpoA	-	9	987	462	462	462	0.0	0.0	E	0.00911854103343465	2.6144400266189196	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3070	BW25113_3296	rpsD	-	6	618	312	312	341	0.0	0.0	E	0.009708737864077669	2.5539503129736554	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3071	BW25113_3297	rpsK	-	2	387	290	290	290	0.0	0.0	E	0.00516795865633075	3.0579341731732614	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3072	BW25113_3298	rpsM	-	2	354	248	251	336	0.0	0.0	E	0.005649717514124294	3.0000587159816208	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3073	BW25113_3299	rpmJ	-	8	114	29	29	29	1.0	1.0	NE	0.07017543859649122	0.23209368019296714	0.38300820107165884	0.6059757455416565	-0.7226680445670958	U	U	NE	NE	ES	U
3074	BW25113_3300	secY	putative ATPase subunit of translocase	16	1329	259	259	259	0.0	0.0	E	0.012039127163280662	2.328472401114698	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3075	BW25113_3301	rplO	-	1	432	271	271	385	0.0	0.0	E	0.0023148148148148147	3.424317431945662	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3076	BW25113_3302	rpmD	-	1	177	108	111	385	0.0	0.0	E	0.005649717514124294	3.0000587159816208	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3077	BW25113_3303	rpsE	-	0	501	501	504	575	0.0	0.0	E	0.0	3.7535922407338815	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3078	BW25113_3304	rplR	-	1	351	232	235	237	0.0	0.0	E	0.002849002849002849	3.352528956271973	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3079	BW25113_3305	rplF	-	7	531	145	145	481	0.0	0.0	E	0.013182674199623353	2.2252217895241726	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3080	BW25113_3306	rpsH	30S ribosomal subunit protein S8%2C and regulator	2	390	321	324	481	0.0	0.0	E	0.005128205128205128	3.06275948531364	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3081	BW25113_3307	rpsN	-	5	303	118	118	118	0.0	1e-05	E	0.0165016501650165	1.950757936920312	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3082	BW25113_3308	rplE	-	8	537	198	198	198	0.0	0.0	E	0.0148975791433892	2.0789008496627965	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3083	BW25113_3309	rplX	-	2	312	156	156	204	0.0	0.0	E	0.00641025641025641	2.910913791664655	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3084	BW25113_3310	rplN	-	3	369	221	221	245	0.0	0.0	E	0.008130081300813009	2.718974093644092	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3085	BW25113_3311	rpsQ	-	5	252	149	149	149	0.0	0.0	E	0.01984126984126984	1.7087474120226944	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3086	BW25113_3312	rpmC	-	2	189	180	183	201	0.0	0.0	E	0.010582010582010581	2.4670058186943744	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3087	BW25113_3313	rplP	-	5	408	140	140	140	0.0	0.0	E	0.012254901960784314	2.3086300132276656	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3088	BW25113_3314	rpsC	-	9	699	176	176	176	0.0	0.0	E	0.012875536480686695	2.2524948307732275	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3089	BW25113_3315	rplV	-	7	330	130	130	130	0.0	0.0	E	0.021212121212121213	1.6183212003299288	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3090	BW25113_3316	rpsS	-	3	276	114	114	114	0.0	2e-05	E	0.010869565217391304	2.4390291829796884	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3091	BW25113_3317	rplB	-	14	819	149	149	149	0.0	0.0	E	0.017094017094017096	1.9054596746799572	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3092	BW25113_3318	rplW	-	2	300	167	167	231	0.0	0.0	E	0.006666666666666667	2.881460256443763	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3093	BW25113_3319	rplD	50S ribosomal subunit protein L4%2C regulates expression of S10 operon	7	603	226	226	226	0.0	0.0	E	0.011608623548922056	2.3685720063506124	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3094	BW25113_3320	rplC	-	5	627	240	240	247	0.0	0.0	E	0.007974481658692184	2.735806013077923	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3095	BW25113_3321	rpsJ	-	3	309	265	265	356	0.0	0.0	E	0.009708737864077669	2.5539503129736554	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3096	BW25113_3322	gspB	calcium-binding protein required for initiation of chromosome replication	162	417	14	14	14	1.0	1.0	NE	0.38848920863309355	7.632290364977239e-07	1.0711378210342468	7.125404607231413e-07	-20.420524726078668	NE	NE	NE	NE	U	NE
3097	BW25113_3323	gspA	putative export protein A for general secretion pathway (GSP)	755	1467	27	27	27	1.0	1.0	NE	0.5146557600545331	5.12170706197074e-09	0.2558234197052376	2.0020477671168747e-08	-25.57394836306659	NE	NE	NE	NE	U	NE
3098	BW25113_3324	gspC	-	397	813	21	21	21	1.0	1.0	NE	0.4883148831488315	1.4559309794414403e-08	0.35088818064361793	4.1492733576004e-08	-24.522566052801984	NE	NE	NE	NE	U	NE
3099	BW25113_3325	gspD	-	707	1950	15	15	15	1.0	1.0	NE	0.36256410256410254	2.1341218556747975e-06	1.3924155768072588	1.5326759418824049e-06	-19.315515873279846	NE	NE	NE	NE	U	NE
3100	BW25113_3326	gspE	-	481	1479	35	35	35	1.0	1.0	NE	0.32521974306964163	9.386033732534798e-06	1.9769367798307003	4.74776625549887e-06	-17.68431966010965	NE	NE	NE	NE	U	NE
3101	BW25113_3327	gspF	-	401	1194	20	20	20	1.0	1.0	NE	0.3358458961474037	6.158072957613362e-06	1.7958884692251595	3.4289840728641006e-06	-18.153787366145217	NE	NE	NE	NE	U	NE
3102	BW25113_3328	gspG	-	138	435	17	17	17	1.0	1.0	NE	0.31724137931034485	1.2879849057981666e-05	2.1202228788031916	6.0747618501560516e-06	-17.32874071769768	NE	NE	NE	NE	U	NE
3103	BW25113_3329	gspH	-	172	507	15	15	15	1.0	1.0	NE	0.33925049309664695	5.380220471707667e-06	1.7403254810555968	3.091502440362068e-06	-18.30326042489458	NE	NE	NE	NE	U	NE
3104	BW25113_3330	gspI	-	114	375	19	19	19	1.0	1.0	NE	0.304	2.1776885499064163e-05	2.370877340123727	9.185159067709385e-06	-16.732263863315982	NE	NE	NE	NE	U	NE
3105	BW25113_3331	gspJ	-	203	585	26	26	26	1.0	1.0	NE	0.347008547008547	3.955180284069785e-06	1.6182277275084467	2.4441431924785385e-06	-18.64223976001568	NE	NE	NE	NE	U	NE
3106	BW25113_3332	gspK	-	376	981	22	22	22	1.0	1.0	NE	0.38328236493374107	9.383041696091368e-07	1.1303255532195564	8.301185149150379e-07	-20.200179341397448	NE	NE	NE	NE	U	NE
3107	BW25113_3333	gspL	-	448	1161	25	25	25	1.0	1.0	NE	0.3858742463393626	8.466385736035207e-07	1.1005374332843556	7.692955714163039e-07	-20.309958660967695	NE	NE	NE	NE	U	NE
3108	BW25113_3334	gspM	-	140	459	30	30	30	1.0	1.0	NE	0.30501089324618735	2.092102511403258e-05	2.3512168732618983	8.897956352706992e-06	-16.778094547669053	NE	NE	NE	NE	U	NE
3109	BW25113_3335	gspO	-	264	675	26	26	26	1.0	1.0	NE	0.39111111111111113	6.878475133379771e-07	1.0423117679181562	6.599249231463996e-07	-20.531194759687864	NE	NE	NE	NE	U	NE
3110	BW25113_3336	bfr	bacterioferrin%2C an iron storage homoprotein	183	474	13	13	13	1.0	1.0	NE	0.3860759493670886	8.398924604932836e-07	1.0982464409426889	7.647577348599054e-07	-20.31849387074765	NE	NE	NE	NE	U	NE
3111	BW25113_3337	bfd	-	80	192	19	19	19	1.0	1.0	NE	0.4166666666666667	2.496280662878757e-07	0.7937784769553314	3.1448076955344696e-07	-21.600524864970627	NE	NE	NE	NE	U	NE
3112	BW25113_3338	chiA	-	1099	2691	21	21	21	1.0	1.0	NE	0.40839836492010406	3.465104257101195e-07	0.8679853706906424	3.9921228791495247e-07	-21.256340536118707	NE	NE	NE	NE	U	NE
3113	BW25113_3339	tufA	-	193	1182	41	41	41	1.0	1.0	NE	0.16328257191201354	0.005779326416424651	4.293468221115777	0.001346074110436232	-9.537026442458673	U	NE	NE	NE	U	NE
3114	BW25113_3340	fusA	GTP-binding protein chain elongation factor EF-G	22	2112	414	414	414	0.0	0.0	E	0.010416666666666666	2.483237458023987	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3115	BW25113_3341	rpsG	30S ribosomal subunit protein S7%2C initiates assembly	18	537	329	329	329	0.0	0.0	E	0.0335195530726257	0.9932695729165227	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3116	BW25113_3342	rpsL	-	7	372	121	121	121	0.0	0.0	E	0.01881720430107527	1.7795802270252268	0.0	inf	inf	ES	ES	ES	ES	ES	ES
3117	BW25113_3343	tusB	-	30	285	32	32	32	1.0	1.0	NE	0.10526315789473684	0.057712704456299765	2.287562702796014	0.025228906025508892	-5.308778540170426	U	NE	NE	NE	U	NE
3118	BW25113_3344	tusC	-	37	357	40	40	40	1.0	1.0	NE	0.10364145658263306	0.0615468038850126	2.1970610888836117	0.028013241960552975	-5.1577472342181	U	NE	NE	NE	U	NE
3119	BW25113_3345	tusD	-	58	384	34	34	34	1.0	1.0	NE	0.15104166666666666	0.00939136853960823	4.094780072639501	0.0022934976660552472	-8.768234845379224	U	NE	NE	NE	U	NE
3120	BW25113_3346	yheO	-	144	720	29	29	29	1.0	1.0	NE	0.2	0.001347141844333022	4.299863991317556	0.0003132987106227593	-11.640173547223114	U	NE	NE	NE	U	NE
3121	BW25113_3347	fkpA	-	241	810	25	25	25	1.0	1.0	NE	0.2975308641975309	2.8146715541816545e-05	2.498548178490848	1.1265228257002227e-05	-16.437763928559082	NE	NE	NE	NE	U	NE
3122	BW25113_3348	slyX	host factor for lysis of phiX174 infection	60	216	14	14	14	1.0	1.0	NE	0.2777777777777778	6.161379688904205e-05	2.904262487379704	2.121495462506611e-05	-15.524558881467465	NE	NE	NE	NE	U	NE
3123	BW25113_3349	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase)	196	588	18	18	18	1.0	1.0	NE	0.3333333333333333	6.803370907619616e-06	1.8376611540634114	3.7021900868808674e-06	-18.043189597843412	NE	NE	NE	NE	U	NE
3124	BW25113_3350	kefB	K+ efflux%3B NEM-activable K+/H+ antiporter	558	1803	18	18	18	1.0	1.0	NE	0.30948419301164726	1.7519819081546457e-05	2.2652227354371113	7.73425889095437e-06	-16.980305512371157	NE	NE	NE	NE	U	NE
3125	BW25113_3351	kefG	putative NAD(P)H oxidoreductase	170	552	15	15	15	1.0	1.0	NE	0.3079710144927536	1.8603487747314208e-05	2.2941247262882354	8.109187584327032e-06	-16.91201118346019	NE	NE	NE	NE	U	NE
3126	BW25113_3352	yheS	putative ATP-binding component of a transport system	523	1911	30	30	30	1.0	1.0	NE	0.2736787022501308	7.249119192081767e-05	2.9904173583182456	2.4241162097047665e-05	-15.332181612611883	NE	NE	NE	NE	U	NE
3127	BW25113_3353	yheT	-	301	1020	22	22	22	1.0	1.0	NE	0.2950980392156863	3.099799080427937e-05	2.5473381085741864	1.2168777556439014e-05	-16.326456228475905	NE	NE	NE	NE	U	NE
3128	BW25113_3354	yheU	-	56	216	21	21	21	1.0	1.0	NE	0.25925925925925924	0.00012842884611268017	3.2941768181083133	3.8986627981442315e-05	-14.646661095408549	NE	NE	NE	NE	U	NE
3129	BW25113_3355	prkB	probable phosphoribulokinase	301	867	21	21	21	1.0	1.0	NE	0.34717416378316035	3.929284791575514e-06	1.615689955105563	2.4319547071262133e-06	-18.649452209133496	NE	NE	NE	NE	U	NE
3130	BW25113_3356	yhfA	-	98	402	17	17	17	1.0	1.0	NE	0.24378109452736318	0.00023728844007593722	3.6118984350279253	6.569632129595102e-05	-13.893827886182613	NE	NE	NE	NE	U	NE
3131	BW25113_3357	crp	cyclic AMP receptor protein	41	630	82	82	82	0.00282	0.0278	E	0.06507936507936508	0.2840822124943876	0.19815482772651175	1.4336376042599912	0.5196803848406688	U	U	NE	NE	ES	U
3132	BW25113_3358	yhfK	-	660	2100	22	22	22	1.0	1.0	NE	0.3142857142857143	1.4481801904876677e-05	2.1748318663334953	6.658814471617639e-06	-17.1963032250853	NE	NE	NE	NE	U	NE
3133	BW25113_3359	argD	acetylornithine delta-aminotransferase	351	1218	29	29	29	1.0	1.0	NE	0.2881773399014778	4.078906584901989e-05	2.68816796291558	1.5173555526188243e-05	-16.008081291359066	NE	NE	NE	NE	U	NE
3134	BW25113_3360	pabA	p-aminobenzoate synthetase%2C component II	153	561	13	13	13	1.0	1.0	NE	0.2727272727272727	7.527898846311489e-05	3.0104607934412884	2.5005802642280123e-05	-15.287377560674967	NE	NE	NE	NE	U	NE
3135	BW25113_3361	fic	induced in stationary phase%2C recognized by rpoS%2C affects cell division	161	600	22	22	22	1.0	1.0	NE	0.2683333333333333	8.961075216387531e-05	3.103141958855964	2.887742596117392e-05	-15.079698323574315	NE	NE	NE	NE	U	NE
3136	BW25113_3362	yhfG	-	43	165	17	17	17	1.0	1.0	NE	0.2606060606060606	0.00012174852265267915	3.265927730018136	3.727838847554752e-05	-14.711300980018335	NE	NE	NE	NE	U	NE
3137	BW25113_3363	ppiA	-	149	570	22	22	22	1.0	1.0	NE	0.2614035087719298	0.0001179580326794833	3.2491767294438354	3.630397559189533e-05	-14.749512930274905	NE	NE	NE	NE	U	NE
3138	BW25113_3364	tsgA	putative transport	439	1179	19	19	19	1.0	1.0	NE	0.37234944868532655	1.447654665902935e-06	1.2632342533717946	1.1459906680323856e-06	-19.734973273255722	NE	NE	NE	NE	U	NE
3139	BW25113_3365	nirB	nitrite reductase (NAD(P)H) subunit	768	2541	43	43	43	1.0	1.0	NE	0.3022432113341204	2.334837978958115e-05	2.40523620182767	9.707312642242531e-06	-16.652496611920377	NE	NE	NE	NE	U	NE
3140	BW25113_3366	nirD	nitrite reductase (NAD(P)H) subunit	80	324	29	29	29	1.0	1.0	NE	0.24691358024691357	0.00020956511302095822	3.549019839424037	5.904872965009069e-05	-14.047734452024006	NE	NE	NE	NE	U	NE
3141	BW25113_3367	nirC	nitrite reductase activity	300	804	15	15	15	1.0	1.0	NE	0.373134328358209	1.403283082595702e-06	1.2532954561414908	1.1196745952594264e-06	-19.768489058485166	NE	NE	NE	NE	U	NE
3142	BW25113_3368	cysG	uroporphyrinogen III methylase%3B sirohaeme biosynthesis	546	1371	16	16	16	1.0	1.0	NE	0.3982494529540481	5.182425029244783e-07	0.9670720181565221	5.35888220519891e-07	-20.831564560019604	NE	NE	NE	NE	U	NE
3143	BW25113_3369	yhfL	-	88	165	12	12	12	1.0	1.0	NE	0.5333333333333333	2.4416891991391124e-09	0.20359503650382196	1.1992871933757953e-08	-26.31324757670626	NE	NE	NE	NE	U	NE
3144	BW25113_3370	frlA	putative amino acid/amine transport protein	439	1335	33	33	33	1.0	1.0	NE	0.32883895131086144	8.1309377791262e-06	1.9139913207592163	4.2481581243016974e-06	-17.84473110240522	NE	NE	NE	NE	U	NE
3145	BW25113_3371	frlB	putative transport protein	252	1020	26	26	26	1.0	1.0	NE	0.24705882352941178	0.00020836134196189514	3.5460822874744653	5.8758180174744606e-05	-14.05485076018877	NE	NE	NE	NE	U	NE
3146	BW25113_3374	frlD	putative kinase	227	783	22	22	22	1.0	1.0	NE	0.28991060025542786	3.8079221149513476e-05	2.652636028481968	1.435523786175263e-05	-16.08806323869298	NE	NE	NE	NE	U	NE
3147	BW25113_3375	frlR	putative transcriptional regulator	185	729	49	49	49	0.9995700000000001	1.0	NE	0.25377229080932784	0.00015965279959364868	3.408537125430238	4.6839096573870154e-05	-14.381927224835236	NE	NE	NE	NE	U	NE
3148	BW25113_3376	yhfS	-	290	1083	21	21	21	1.0	1.0	NE	0.2677746999076639	9.161839465008987e-05	3.1149302473849665	2.9412663325930004e-05	-15.053203047806448	NE	NE	NE	NE	U	NE
3149	BW25113_3377	yhfT	putative transport system permease protein	354	1302	32	32	32	1.0	1.0	NE	0.271889400921659	7.782269351858865e-05	3.028122056049707	2.5699985693479982e-05	-15.247872918128602	NE	NE	NE	NE	U	NE
3150	BW25113_3378	yhfU	-	81	351	22	22	22	1.0	1.0	NE	0.23076923076923078	0.00039756498853464145	3.8603258490924635	0.0001029874171446191	-13.245244297791254	NE	NE	NE	NE	U	NE
3151	BW25113_3379	php	putative hydrolase	279	876	20	20	20	1.0	1.0	NE	0.3184931506849315	1.225600135170119e-05	2.0973394665194527	5.843594490709745e-06	-17.38471250181593	NE	NE	NE	NE	U	NE
3152	BW25113_3380	yhfW	putative mutase	344	1224	23	23	23	1.0	1.0	NE	0.28104575163398693	5.41235869690823e-05	2.835899821547329	1.9085154756824693e-05	-15.677189589376749	NE	NE	NE	NE	U	NE
3153	BW25113_3381	yhfX	-	334	1161	28	28	28	1.0	1.0	NE	0.2876830318690784	4.159664449737753e-05	2.6983306602156705	1.5415695752444522e-05	-15.985240470755599	NE	NE	NE	NE	U	NE
