locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
SAOUHSC_02311,SAOUHSC_02311,0,2140452,2142425,-1,566,0.0435663627152989,1974,86,potassium-translocating P-type ATPase, B subunit, putative
SAOUHSC_02312,SAOUHSC_02312,0,2142498,2144174,-1,544,0.060226595110316,1677,101,potassium-transporting ATPase, A subunit
SAOUHSC_02313,SAOUHSC_02313,0,2144198,2144308,-1,14,0.0630630630630631,111,7,hypothetical protein
SAOUHSC_02314,SAOUHSC_02314,0,2144446,2147103,1,1120,0.0609480812641084,2658,162,sensor protein KdpD, putative
SAOUHSC_02315,SAOUHSC_02315,0,2147103,2147798,1,226,0.0416666666666667,696,29,DNA-binding response regulator, putative
SAOUHSC_02316,SAOUHSC_02316,0,2148167,2149687,-1,17,0.00657462195923734,1521,10,ATP-dependent RNA helicase, DEAD box family, putative
SAOUHSC_02317,SAOUHSC_02317,0,2150204,2151562,-1,0,0,1359,0,UDP-N-acetylmuramoylalanyl-D-glutamyl-2, 6-diaminopimelate--D-alanyl-D-alanyl ligase
SAOUHSC_02318,SAOUHSC_02318,0,2151577,2152647,-1,3,0.000933706816059757,1071,1,D-alanine--D-alanine ligase
SAOUHSC_02319,SAOUHSC_02319,0,2152965,2154167,1,507,0.0698254364089776,1203,84,conserved hypothetical protein
SAOUHSC_02320,SAOUHSC_02320,0,2154431,2154568,-1,28,0.0507246376811594,138,7,conserved hypothetical protein
SAOUHSC_02321,SAOUHSC_02321,0,2154696,2154905,-1,127,0.0761904761904762,210,16,conserved hypothetical protein
SAOUHSC_02322,SAOUHSC_02322,0,2154917,2155210,-1,39,0.0374149659863946,294,11,conserved hypothetical protein
SAOUHSC_02323,SAOUHSC_02323,0,2155376,2156860,1,365,0.0498316498316498,1485,74,cardiolipin synthetase, putative
SAOUHSC_02324,SAOUHSC_02324,0,2156888,2157535,1,344,0.0570987654320988,648,37,conserved hypothetical protein
SAOUHSC_02325,SAOUHSC_02325,0,2157595,2157702,-1,16,0.0277777777777778,108,3,hypothetical protein
SAOUHSC_02326,SAOUHSC_02326,0,2157710,2157802,-1,23,0.0537634408602151,93,5,conserved hypothetical protein
SAOUHSC_02327,SAOUHSC_02327,0,2158348,2159220,-1,1,0.0011454753722795,873,1,conserved hypothetical protein
SAOUHSC_02328,SAOUHSC_02328,0,2159306,2159947,-1,105,0.0482866043613707,642,31,thiamine-phosphate pyrophosphorylase
SAOUHSC_02329,SAOUHSC_02329,0,2159949,2160740,-1,210,0.0416666666666667,792,33,hydroxyethylthiazole kinase, putative
SAOUHSC_02330,SAOUHSC_02330,0,2160724,2161554,-1,233,0.0433212996389892,831,36,phosphomethylpyrimidine kinase
SAOUHSC_02331,SAOUHSC_02331,0,2161547,2162236,-1,321,0.0434782608695652,690,30,conserved hypothetical protein
SAOUHSC_02332,SAOUHSC_02332,0,2162336,2162467,-1,17,0.0454545454545455,132,6,conserved hypothetical protein
SAOUHSC_02333,SAOUHSC_02333,0,2162622,2163317,-1,155,0.0431034482758621,696,30,sceD protein, putative
SAOUHSC_02334,SAOUHSC_02334,0,2163706,2164101,-1,102,0.0606060606060606,396,24,bacteriophage L54a, single-stranded DNA binding protein
SAOUHSC_02335,SAOUHSC_02335,0,2164232,2164735,1,84,0.0376984126984127,504,19,conserved hypothetical protein
SAOUHSC_02336,SAOUHSC_02336,0,2164794,2165234,-1,1,0.00226757369614512,441,1,beta-hydroxyacyl-ACP dehydratase, putative
SAOUHSC_02337,SAOUHSC_02337,0,2165268,2166533,-1,169,0.0394944707740916,1266,50,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
SAOUHSC_02338,SAOUHSC_02338,0,2166644,2166877,-1,156,0.0854700854700855,234,20,conserved hypothetical protein
SAOUHSC_02339,SAOUHSC_02339,0,2167009,2167101,-1,7,0.032258064516129,93,3,hypothetical protein
SAOUHSC_02340,SAOUHSC_02340,0,2167439,2167843,-1,10,0.0172839506172839,405,7,ATP synthase F1, epsilon subunit
SAOUHSC_02341,SAOUHSC_02341,0,2167863,2169275,-1,74,0.0254777070063694,1413,36,ATP synthase F1, beta subunit
SAOUHSC_02343,SAOUHSC_02343,0,2169297,2170094,-1,48,0.0238095238095238,798,19,ATP synthase F1, gamma subunit
SAOUHSC_02345,SAOUHSC_02345,0,2170194,2171702,-1,81,0.0205434062292909,1509,31,ATP synthase F1, alpha subunit
SAOUHSC_02346,SAOUHSC_02346,0,2171724,2172263,-1,47,0.037037037037037,540,20,ATP synthase F1, delta subunit
SAOUHSC_02347,SAOUHSC_02347,0,2172263,2172784,-1,18,0.0191570881226054,522,10,ATP synthase F0, B subunit
SAOUHSC_02349,SAOUHSC_02349,0,2172982,2173194,-1,2,0.00469483568075117,213,1,ATP synthase F0, C subunit
SAOUHSC_02350,SAOUHSC_02350,0,2173237,2173965,-1,62,0.0205761316872428,729,15,ATP synthase F0, A subunit
SAOUHSC_02351,SAOUHSC_02351,0,2173986,2174438,-1,121,0.0529801324503311,453,24,conserved hypothetical protein
SAOUHSC_02352,SAOUHSC_02352,0,2174506,2175633,-1,313,0.0443262411347518,1128,50,UDP-N-acetylglucosamine 2-epimerase
SAOUHSC_02353,SAOUHSC_02353,0,2175657,2176286,-1,196,0.0587301587301587,630,37,uracil phosphoribosyltransferase
SAOUHSC_02354,SAOUHSC_02354,0,2176314,2177552,-1,335,0.0395480225988701,1239,49,serine hydroxymethyltransferase, putative
SAOUHSC_02355,SAOUHSC_02355,0,2177579,2178103,-1,291,0.0438095238095238,525,23,conserved hypothetical protein
SAOUHSC_02356,SAOUHSC_02356,0,2178210,2178629,-1,213,0.0452380952380952,420,19,conserved hypothetical protein
SAOUHSC_02357,SAOUHSC_02357,0,2178626,2179723,-1,29,0.0063752276867031,1098,7,conserved hypothetical protein
SAOUHSC_02358,SAOUHSC_02358,0,2179756,2180508,-1,71,0.0318725099601594,753,24,modification methylase, HemK family, putative
SAOUHSC_02359,SAOUHSC_02359,0,2180579,2181655,-1,1,0.000928505106778087,1077,1,peptide chain release factor 1
SAOUHSC_02360,SAOUHSC_02360,0,2181656,2182255,-1,131,0.0366666666666667,600,22,thymidine kinase, putative
SAOUHSC_02361,SAOUHSC_02361,0,2182602,2182856,-1,0,0,255,0,ribosomal protein L31
SAOUHSC_02362,SAOUHSC_02362,0,2182974,2184290,-1,563,0.0463173880030372,1317,61,transcription termination factor Rho
SAOUHSC_02363,SAOUHSC_02363,0,2184537,2185964,-1,330,0.0434173669467787,1428,62,aldehyde dehydrogenase, putative
SAOUHSC_02364,SAOUHSC_02364,0,2186202,2186537,-1,29,0.0238095238095238,336,8,conserved hypothetical protein
SAOUHSC_02365,SAOUHSC_02365,0,2186626,2187885,-1,859,0.0603174603174603,1260,76,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
SAOUHSC_02366,SAOUHSC_02366,0,2188351,2189211,-1,29,0.00232288037166086,861,2,conserved hypothetical protein
SAOUHSC_02367,SAOUHSC_02367,0,2189429,2189950,1,241,0.0708812260536398,522,37,conserved hypothetical protein
SAOUHSC_02368,SAOUHSC_02368,0,2190059,2191669,-1,7,0.00186219739292365,1611,3,CTP synthase
SAOUHSC_02369,SAOUHSC_02369,0,2192005,2192535,-1,248,0.0395480225988701,531,21,DNA-directed RNA polymerase, delta subunit, putative
SAOUHSC_02370,SAOUHSC_02370,0,2192647,2193507,-1,433,0.0476190476190476,861,41,conserved hypothetical protein
SAOUHSC_A02254,SAOUHSC_A02254,0,2193721,2193879,-1,211,0.0943396226415094,159,15,hypothetical protein
SAOUHSC_02371,SAOUHSC_02371,0,2193931,2194734,1,8,0.00373134328358209,804,3,conserved hypothetical protein
SAOUHSC_02372,SAOUHSC_02372,0,2194864,2195535,-1,578,0.0505952380952381,672,34,conserved hypothetical protein
SAOUHSC_02373,SAOUHSC_02373,0,2195934,2197127,-1,599,0.0536013400335008,1194,64,conserved hypothetical protein
SAOUHSC_02374,SAOUHSC_02374,0,2197127,2198311,-1,770,0.049789029535865,1185,59,aminobenzoyl-glutamate utilization protein B, putative
SAOUHSC_02375,SAOUHSC_02375,0,2198622,2199092,1,138,0.0530785562632696,471,25,autoinducer-2 production protein LuxS, putative
SAOUHSC_02376,SAOUHSC_02376,0,2199244,2199594,-1,301,0.0826210826210826,351,29,conserved hypothetical protein
SAOUHSC_02377,SAOUHSC_02377,0,2199608,2200909,-1,304,0.0453149001536098,1302,59,pyrimidine nucleoside phosphorylase, putative
SAOUHSC_02378,SAOUHSC_02378,0,2200893,2201021,1,8,0.0387596899224806,129,5,hypothetical protein
SAOUHSC_02379,SAOUHSC_02379,0,2201188,2201850,-1,100,0.0377073906485671,663,25,deoxyribose-phosphate aldolase
SAOUHSC_02380,SAOUHSC_02380,0,2202165,2202875,1,261,0.0576652601969058,711,41,purine nucleoside phosphorylase
SAOUHSC_02381,SAOUHSC_02381,0,2202996,2203439,-1,168,0.0518018018018018,444,23,conserved hypothetical protein
SAOUHSC_02382,SAOUHSC_02382,0,2203639,2204052,-1,247,0.0628019323671498,414,26,conserved hypothetical protein
SAOUHSC_02383,SAOUHSC_02383,0,2204510,2205883,-1,383,0.0538573508005822,1374,74,conserved hypothetical protein
SAOUHSC_02384,SAOUHSC_02384,0,2206555,2206785,-1,162,0.0735930735930736,231,17,conserved hypothetical protein
SAOUHSC_02385,SAOUHSC_02385,0,2206816,2207673,-1,455,0.0571095571095571,858,49,mannose-6-phosphate isomerase, class I
SAOUHSC_02386,SAOUHSC_02386,0,2207609,2207833,-1,35,0.04,225,9,conserved hypothetical protein
SAOUHSC_02387,SAOUHSC_02387,0,2208190,2208855,-1,257,0.0465465465465465,666,31,conserved hypothetical protein
SAOUHSC_02388,SAOUHSC_02388,0,2209007,2209327,1,151,0.043613707165109,321,14,conserved hypothetical protein
SAOUHSC_02389,SAOUHSC_02389,0,2209329,2210309,1,342,0.0530071355759429,981,52,cation efflux family protein, putative
SAOUHSC_02390,SAOUHSC_02390,0,2210575,2211666,1,421,0.065018315018315,1092,71,lytic regulatory protein, putative
SAOUHSC_02391,SAOUHSC_02391,0,2212109,2212213,-1,56,0.0761904761904762,105,8,conserved hypothetical protein
SAOUHSC_02392,SAOUHSC_02392,0,2212638,2212841,-1,79,0.0686274509803922,204,14,truncated resolvase
SAOUHSC_02393,SAOUHSC_02393,0,2212900,2214036,-1,1006,0.0712401055408971,1137,81,conserved hypothetical protein
SAOUHSC_02394,SAOUHSC_02394,0,2214325,2214417,1,28,0.0537634408602151,93,5,hypothetical protein
SAOUHSC_A02273,SAOUHSC_A02273,0,2214493,2214651,1,104,0.106918238993711,159,17,hypothetical protein
SAOUHSC_02396,SAOUHSC_02396,0,2215122,2215979,-1,163,0.0407925407925408,858,35,conserved hypothetical protein
SAOUHSC_02397,SAOUHSC_02397,0,2216047,2216829,-1,194,0.0408684546615581,783,32,ABC transporter, ATP-binding protein, putative
SAOUHSC_02399,SAOUHSC_02399,0,2217061,2218866,-1,0,0,1806,0,glucosamine--fructose-6-phosphate aminotransferase, isomerizing
SAOUHSC_02400,SAOUHSC_02400,0,2219547,2221085,1,410,0.0448343079922027,1539,69,PTS system, mannitol-specific component, putative
SAOUHSC_02401,SAOUHSC_02401,0,2221120,2223252,1,616,0.0454758556024379,2133,97,conserved hypothetical protein
SAOUHSC_02402,SAOUHSC_02402,0,2223264,2223698,1,54,0.0367816091954023,435,16,PTS system, mannitol-specific IIa component, putative
SAOUHSC_02403,SAOUHSC_02403,0,2223698,2224804,1,437,0.0578139114724481,1107,64,mannitol-1-phosphate 5-dehydrogenase, putative
SAOUHSC_02404,SAOUHSC_02404,0,2225123,2232559,-1,1211,0.0332123167944063,7437,247,conserved hypothetical protein
SAOUHSC_02405,SAOUHSC_02405,0,2232836,2234191,-1,4,0.00147492625368732,1356,2,phosphoglucosamine mutase
SAOUHSC_02406,SAOUHSC_02406,0,2234218,2235150,-1,74,0.0278670953912111,933,26,conserved hypothetical protein
SAOUHSC_02407,SAOUHSC_02407,0,2235152,2235961,-1,0,0,810,0,conserved hypothetical protein
SAOUHSC_02409,SAOUHSC_02409,0,2236150,2237058,-1,188,0.0396039603960396,909,36,arginase
SAOUHSC_02410,SAOUHSC_02410,0,2237284,2238486,1,299,0.0598503740648379,1203,72,transposase, putative
SAOUHSC_02411,SAOUHSC_02411,0,2238622,2238726,1,23,0.0571428571428571,105,6,hypothetical protein
SAOUHSC_T00037,SAOUHSC_T00037,0,2238714,2238789,-1,4,0.0263157894736842,76,2,
SAOUHSC_02412,SAOUHSC_02412,0,2238752,2238868,-1,5,0.0256410256410256,117,3,hypothetical protein
SAOUHSC_T00058,SAOUHSC_T00058,0,2238877,2238960,-1,1,0.0119047619047619,84,1,
SAOUHSC_T00061,SAOUHSC_T00061,0,2238990,2239065,-1,1,0.0131578947368421,76,1,
SAOUHSC_T00020,SAOUHSC_T00020,0,2239073,2239144,-1,0,0,72,0,
SAOUHSC_T00010,SAOUHSC_T00010,0,2239146,2239220,-1,2,0.0266666666666667,75,2,
SAOUHSC_R00015,SAOUHSC_R00015,0,2239231,2239345,-1,7,0.0434782608695652,115,5,
SAOUHSC_R00010,SAOUHSC_R00010,0,2239418,2242340,-1,35,0.00855285665412248,2923,25,
SAOUHSC_T00029,SAOUHSC_T00029,0,2242631,2242707,-1,1,0.012987012987013,77,1,
SAOUHSC_R0005,SAOUHSC_R0005,0,2242800,2244356,-1,37,0.0109184328837508,1557,17,
SAOUHSC_02416,SAOUHSC_02416,0,2244539,2244724,-1,23,0.0376344086021505,186,7,hypothetical protein
SAOUHSC_02417,SAOUHSC_02417,0,2244932,2245819,-1,133,0.0337837837837838,888,30,conserved hypothetical protein
SAOUHSC_02418,SAOUHSC_02418,0,2246027,2247469,-1,559,0.0720720720720721,1443,104,conserved hypothetical protein
SAOUHSC_02419,SAOUHSC_02419,0,2247791,2248264,-1,332,0.080168776371308,474,38,conserved hypothetical protein
SAOUHSC_02420,SAOUHSC_02420,0,2248363,2249706,-1,712,0.0744047619047619,1344,100,conserved hypothetical protein
SAOUHSC_02422,SAOUHSC_02422,0,2249883,2250566,-1,476,0.0716374269005848,684,49,conserved hypothetical protein
SAOUHSC_02423,SAOUHSC_02423,0,2250585,2251772,-1,324,0.0555555555555556,1188,66,UDP-N-acetylglucosamine pyrophosphorylase, putative
SAOUHSC_02424,SAOUHSC_02424,0,2251816,2252331,-1,306,0.0697674418604651,516,36,conserved hypothetical protein
SAOUHSC_02425,SAOUHSC_02425,0,2252508,2252768,1,98,0.0459770114942529,261,12,conserved hypothetical protein
SAOUHSC_02426,SAOUHSC_02426,0,2252900,2254093,-1,523,0.0561139028475712,1194,67,membrane protein, putative
SAOUHSC_02427,SAOUHSC_02427,0,2254506,2255474,-1,381,0.0639834881320949,969,62,conserved hypothetical protein
SAOUHSC_02428,SAOUHSC_02428,0,2255471,2256502,-1,495,0.0571705426356589,1032,59,conserved hypothetical protein
SAOUHSC_02430,SAOUHSC_02430,0,2256514,2257497,-1,308,0.0528455284552846,984,52,ABC transporter periplasmic binding protein, putative
SAOUHSC_02432,SAOUHSC_02432,0,2257663,2257788,1,19,0.0476190476190476,126,6,hypothetical protein
SAOUHSC_02433,SAOUHSC_02433,0,2257889,2258959,-1,497,0.061624649859944,1071,66,conserved hypothetical protein
SAOUHSC_02434,SAOUHSC_02434,0,2258966,2260723,-1,467,0.0455062571103527,1758,80,conserved hypothetical protein
SAOUHSC_02435,SAOUHSC_02435,0,2260710,2261903,-1,561,0.0644891122278057,1194,77,conserved hypothetical protein
SAOUHSC_02436,SAOUHSC_02436,0,2262005,2263981,1,890,0.0541224076884168,1977,107,conserved hypothetical protein
SAOUHSC_02437,SAOUHSC_02437,0,2264437,2265237,1,233,0.048689138576779,801,39,conserved hypothetical protein
SAOUHSC_02438,SAOUHSC_02438,0,2265255,2265554,1,102,0.0766666666666667,300,23,conserved hypothetical protein
SAOUHSC_02440,SAOUHSC_02440,0,2265717,2266061,1,133,0.0550724637681159,345,19,conserved hypothetical protein
SAOUHSC_02441,SAOUHSC_02441,0,2266097,2266606,-1,139,0.0392156862745098,510,20,conserved hypothetical protein
SAOUHSC_02442,SAOUHSC_02442,0,2266669,2266908,-1,80,0.0541666666666667,240,13,conserved hypothetical protein
SAOUHSC_02443,SAOUHSC_02443,0,2266921,2267457,-1,321,0.0651769087523277,537,35,conserved hypothetical protein
SAOUHSC_02444,SAOUHSC_02444,0,2267632,2269194,-1,601,0.0614203454894434,1563,96,osmoprotectant transporter, BCCT family, opuD-like protein, putative
SAOUHSC_02445,SAOUHSC_02445,0,2269501,2270502,-1,331,0.0518962075848303,1002,52,conserved hypothetical protein
SAOUHSC_02447,SAOUHSC_02447,0,2270736,2271737,-1,322,0.0499001996007984,1002,50,conserved hypothetical protein
SAOUHSC_02448,SAOUHSC_02448,0,2272020,2272904,-1,315,0.0497175141242938,885,44,conserved hypothetical protein
SAOUHSC_02449,SAOUHSC_02449,0,2273155,2274567,-1,502,0.0516631280962491,1413,73,6-phospho-beta-galactosidase
SAOUHSC_02450,SAOUHSC_02450,0,2274585,2276297,-1,427,0.0467016929363689,1713,80,pts system, lactose-specific IIBC component, putative
SAOUHSC_02451,SAOUHSC_02451,0,2276303,2276614,-1,28,0.032051282051282,312,10,PTS system lactose-specific IIA component, putative
SAOUHSC_02452,SAOUHSC_02452,0,2276636,2277616,-1,157,0.0336391437308868,981,33,tagatose 1,6-diphosphate aldolase
SAOUHSC_02453,SAOUHSC_02453,0,2277620,2278552,-1,196,0.0428724544480171,933,40,tagatose-6-phosphate kinase
SAOUHSC_02454,SAOUHSC_02454,0,2278565,2279080,-1,112,0.0426356589147287,516,22,galactose-6-phosphate isomerase, LacB subunit
SAOUHSC_02455,SAOUHSC_02455,0,2279096,2279524,-1,50,0.034965034965035,429,15,galactose-6-phosphate isomerase, LacA subunit
SAOUHSC_02456,SAOUHSC_02456,0,2279892,2280683,-1,199,0.0429292929292929,792,34,lactose phosphotransferase system repressor, putative
SAOUHSC_02457,SAOUHSC_02457,0,2280889,2281629,1,307,0.0526315789473684,741,39,transcriptional regulator, Sir2 family, putative
SAOUHSC_A02331,SAOUHSC_A02331,0,2281666,2281827,1,3,0.00617283950617284,162,1,conserved hypothetical protein
SAOUHSC_02458,SAOUHSC_02458,0,2281920,2282528,-1,409,0.0755336617405583,609,46,conserved hypothetical protein
SAOUHSC_02459,SAOUHSC_02459,0,2282790,2282915,-1,126,0.111111111111111,126,14,conserved hypothetical protein
SAOUHSC_02460,SAOUHSC_02460,0,2283135,2283983,-1,271,0.0459363957597173,849,39,conserved hypothetical protein
SAOUHSC_02461,SAOUHSC_02461,0,2284053,2284469,-1,158,0.0599520383693046,417,25,transcriptional regulator, merR family, putative
SAOUHSC_02462,SAOUHSC_02462,0,2284713,2284880,1,57,0.0476190476190476,168,8,hypothetical protein
SAOUHSC_02463,SAOUHSC_02463,0,2284877,2287300,1,622,0.04496699669967,2424,109,hyaluronate lyase
SAOUHSC_02464,SAOUHSC_02464,0,2287360,2288214,-1,325,0.0608187134502924,855,52,conserved hypothetical protein
SAOUHSC_02465,SAOUHSC_02465,0,2288425,2289240,-1,268,0.0514705882352941,816,42,conserved hypothetical protein
SAOUHSC_02466,SAOUHSC_02466,0,2289534,2289959,1,130,0.0657276995305164,426,28,truncated MHC class II analog protein
SAOUHSC_02467,SAOUHSC_02467,0,2290323,2291027,-1,176,0.0382978723404255,705,27,alpha-acetolactate decarboxylase
SAOUHSC_02468,SAOUHSC_02468,0,2291064,2292728,-1,428,0.0558558558558559,1665,93,acetolactate synthase, putative
SAOUHSC_02469,SAOUHSC_02469,0,2292961,2293200,1,75,0.0541666666666667,240,13,conserved hypothetical protein
SAOUHSC_02470,SAOUHSC_02470,0,2293182,2293364,-1,78,0.0710382513661202,183,13,conserved hypothetical protein
SAOUHSC_02471,SAOUHSC_02471,0,2293918,2295324,-1,669,0.0668088130774698,1407,94,conserved hypothetical protein
SAOUHSC_02472,SAOUHSC_02472,0,2295453,2296589,-1,248,0.0510114335971856,1137,58,conserved hypothetical protein
SAOUHSC_02473,SAOUHSC_02473,0,2296590,2296682,-1,39,0.043010752688172,93,4,hypothetical protein
SAOUHSC_02474,SAOUHSC_02474,0,2296639,2297334,-1,254,0.0517241379310345,696,36,conserved hypothetical protein
SAOUHSC_02475,SAOUHSC_02475,0,2297395,2297688,-1,185,0.0748299319727891,294,22,conserved hypothetical protein
SAOUHSC_02476,SAOUHSC_02476,0,2297685,2298782,-1,442,0.0591985428051002,1098,65,conserved hypothetical protein
SAOUHSC_A02350,SAOUHSC_A02350,0,2298943,2299110,1,37,0.0654761904761905,168,11,hypothetical protein
SAOUHSC_02477,SAOUHSC_02477,0,2299327,2299725,-1,2,0.0050125313283208,399,2,ribosomal protein S9, putative
SAOUHSC_02478,SAOUHSC_02478,0,2299739,2300176,-1,2,0.00228310502283105,438,1,ribosomal protein L13
SAOUHSC_02480,SAOUHSC_02480,0,2300416,2301219,-1,302,0.0472636815920398,804,38,tRNA pseudouridine synthase A
SAOUHSC_02481,SAOUHSC_02481,0,2301224,2302030,-1,11,0.00867410161090459,807,7,cobalt transport protein, putative
SAOUHSC_02482,SAOUHSC_02482,0,2302020,2302880,-1,8,0.00580720092915215,861,5,ABC transporter, ATP-binding protein, putative
SAOUHSC_02483,SAOUHSC_02483,0,2302877,2303686,-1,9,0.00493827160493827,810,4,ABC transporter, ATP-binding protein, putative
SAOUHSC_02484,SAOUHSC_02484,0,2304224,2304592,-1,0,0,369,0,ribosomal protein L17
SAOUHSC_02485,SAOUHSC_02485,0,2304609,2305553,-1,0,0,945,0,DNA-directed RNA polymerase alpha chain, putative
SAOUHSC_02486,SAOUHSC_02486,0,2305628,2306017,-1,0,0,390,0,ribosomal protein S11, putative
SAOUHSC_02487,SAOUHSC_02487,0,2306041,2306406,-1,0,0,366,0,conserved hypothetical protein
SAOUHSC_02488,SAOUHSC_02488,0,2306429,2306542,-1,0,0,114,0,ribosomal protein L36
SAOUHSC_02489,SAOUHSC_02489,0,2306574,2306792,-1,0,0,219,0,translation initiation factor IF-1
SAOUHSC_02490,SAOUHSC_02490,0,2306985,2307632,-1,2,0.00154320987654321,648,1,adenylate kinase, putative
SAOUHSC_02491,SAOUHSC_02491,0,2307649,2308941,-1,1,0.000773395204949729,1293,1,preprotein translocase, SecY subunit, putative
SAOUHSC_02492,SAOUHSC_02492,0,2308941,2309381,-1,0,0,441,0,ribosomal protein L15
SAOUHSC_02493,SAOUHSC_02493,0,2309398,2309577,-1,12,0.00555555555555556,180,1,ribosomal protein L30
SAOUHSC_02494,SAOUHSC_02494,0,2309594,2310094,-1,0,0,501,0,ribosomal protein S5
SAOUHSC_02495,SAOUHSC_02495,0,2310115,2310474,-1,2,0.00277777777777778,360,1,ribosomal protein L18
SAOUHSC_02496,SAOUHSC_02496,0,2310505,2311041,-1,0,0,537,0,ribosomal protein L6, putative
SAOUHSC_02498,SAOUHSC_02498,0,2311066,2311464,-1,1,0.0025062656641604,399,1,ribosomal protein S8, putative
SAOUHSC_02499,SAOUHSC_02499,0,2311496,2311666,-1,0,0,171,0,ribosomal protein S14p/S29e, putative
SAOUHSC_02500,SAOUHSC_02500,0,2311704,2312243,-1,0,0,540,0,50S ribosomal protein L5, putative
SAOUHSC_02501,SAOUHSC_02501,0,2312270,2312587,-1,0,0,318,0,ribosomal protein L24
SAOUHSC_02502,SAOUHSC_02502,0,2312623,2312991,-1,0,0,369,0,ribosomal protein L14
SAOUHSC_02503,SAOUHSC_02503,0,2313023,2313286,-1,0,0,264,0,30S ribosomal protein S17, putative
SAOUHSC_02504,SAOUHSC_02504,0,2313310,2313519,-1,0,0,210,0,ribosomal protein L29
SAOUHSC_02505,SAOUHSC_02505,0,2313509,2313943,-1,0,0,435,0,ribosomal protein L16
SAOUHSC_02506,SAOUHSC_02506,0,2313946,2314599,-1,0,0,654,0,ribosomal protein S3
SAOUHSC_02507,SAOUHSC_02507,0,2314623,2314976,-1,0,0,354,0,ribosomal protein L22
SAOUHSC_02508,SAOUHSC_02508,0,2315005,2315283,-1,0,0,279,0,ribosomal protein S19
SAOUHSC_02509,SAOUHSC_02509,0,2315350,2316183,-1,0,0,834,0,ribosomal protein L2
SAOUHSC_02510,SAOUHSC_02510,0,2316216,2316491,-1,2,0.0036231884057971,276,1,ribosomal protein L23, putative
SAOUHSC_02511,SAOUHSC_02511,0,2316491,2317114,-1,0,0,624,0,conserved hypothetical protein
SAOUHSC_02512,SAOUHSC_02512,0,2317141,2317803,-1,0,0,663,0,ribosomal protein L3, putative
SAOUHSC_02515,SAOUHSC_02515,0,2318496,2318885,1,317,0.0743589743589744,390,29,conserved hypothetical protein
SAOUHSC_02516,SAOUHSC_02516,0,2319077,2320255,-1,264,0.0466497031382528,1179,55,conserved hypothetical protein
SAOUHSC_02517,SAOUHSC_02517,0,2320524,2322659,-1,593,0.0449438202247191,2136,96,DNA topoisomerase III, putative
SAOUHSC_02518,SAOUHSC_02518,0,2322685,2322780,-1,33,0.0625,96,6,conserved hypothetical protein
SAOUHSC_02519,SAOUHSC_02519,0,2322846,2323733,1,400,0.0574324324324324,888,51,conserved hypothetical protein
SAOUHSC_02520,SAOUHSC_02520,0,2323914,2324777,1,335,0.0532407407407407,864,46,sugar transporter, putative
SAOUHSC_02521,SAOUHSC_02521,0,2324894,2325025,-1,144,0.0681818181818182,132,9,conserved hypothetical protein
SAOUHSC_02522,SAOUHSC_02522,0,2325196,2326086,-1,612,0.0662177328843996,891,59,conserved hypothetical protein
SAOUHSC_02523,SAOUHSC_02523,0,2326237,2326401,1,101,0.0424242424242424,165,7,conserved hypothetical protein
SAOUHSC_02524,SAOUHSC_02524,0,2326646,2326963,1,26,0.0220125786163522,318,7,conserved hypothetical protein
SAOUHSC_02525,SAOUHSC_02525,0,2327150,2330317,-1,1131,0.0489267676767677,3168,155,conserved hypothetical protein
SAOUHSC_02527,SAOUHSC_02527,0,2330434,2331699,-1,9,0.0023696682464455,1266,3,FmhB protein, putative
SAOUHSC_02528,SAOUHSC_02528,0,2332088,2332339,1,326,0.107142857142857,252,27,conserved hypothetical protein
SAOUHSC_02529,SAOUHSC_02529,0,2332331,2333095,-1,310,0.0588235294117647,765,45,conserved hypothetical protein
SAOUHSC_02530,SAOUHSC_02530,0,2333257,2333697,1,465,0.0498866213151927,441,22,conserved hypothetical protein
SAOUHSC_02531,SAOUHSC_02531,0,2333690,2334901,1,423,0.0618811881188119,1212,75,conserved hypothetical protein
SAOUHSC_02532,SAOUHSC_02532,0,2335005,2335355,-1,85,0.0512820512820513,351,18,conserved hypothetical protein
SAOUHSC_02533,SAOUHSC_02533,0,2335481,2335651,1,37,0.0409356725146199,171,7,conserved hypothetical protein
SAOUHSC_02534,SAOUHSC_02534,0,2335708,2335851,-1,7,0.0277777777777778,144,4,conserved hypothetical protein
SAOUHSC_02535,SAOUHSC_02535,0,2335823,2335942,-1,13,0.0416666666666667,120,5,conserved hypothetical protein
SAOUHSC_02536,SAOUHSC_02536,0,2336046,2337068,-1,238,0.0439882697947214,1023,45,molybdopterin cofactor biosynthesis protein A, putative
SAOUHSC_02537,SAOUHSC_02537,0,2337088,2337687,-1,205,0.0483333333333333,600,29,molybdopterin-guanine dinucleotide biosynthesis mobA, putative
SAOUHSC_02538,SAOUHSC_02538,0,2337694,2337927,-1,59,0.0299145299145299,234,7,molybdopterin converting factor, subunit 1
SAOUHSC_02540,SAOUHSC_02540,0,2337933,2338379,-1,63,0.0313199105145414,447,14,molybdopterin converting factor moa, putative
SAOUHSC_02541,SAOUHSC_02541,0,2338393,2338878,-1,86,0.037037037037037,486,18,molybdopterin-guanine dinucleotide biosynthesis protein MobB
