	ID	name	annot	nbIns	nbsites	insRate	call	Bayes_class	Bayes_class_4	biotradis	Chaudhuri	Santiago	valentino
2402	SAOUHSC_02669	SAOUHSC_02669	conserved hypothetical protein	19	37	0.5135135135135135	NE	NE	NE	NE	NA	NE	NA
2403	SAOUHSC_02670	SAOUHSC_02670	conserved hypothetical protein	30	45	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
2404	SAOUHSC_02671	SAOUHSC_02671	conserved hypothetical protein	67	123	0.5447154471544715	NE	NE	NE	NE	NA	NE	NA
2405	SAOUHSC_02674	SAOUHSC_02674	conserved hypothetical protein	50	82	0.6097560975609756	NE	NE	NE	NE	NA	NE	NA
2406	SAOUHSC_02675	SAOUHSC_02675	conserved hypothetical protein	35	56	0.625	NE	NE	NE	NE	NA	NE	NA
2407	SAOUHSC_02676	SAOUHSC_02676	conserved hypothetical protein	57	86	0.6627906976744186	NE	NE	NE	NE	NA	NE	NA
2408	SAOUHSC_02677	SAOUHSC_02677	conserved hypothetical protein	19	40	0.475	NE	NE	NE	NE	NA	NE	NA
2409	SAOUHSC_02678	SAOUHSC_02678	respiratory nitrate reductase%2C gamma subunit	51	78	0.6538461538461539	NE	NE	NE	NE	NA	NE	NA
2410	SAOUHSC_02679	SAOUHSC_02679	respiratory nitrate reductase%2C delta subunit%2C putative	32	46	0.6956521739130435	NE	NE	NE	NE	NA	NE	NA
2411	SAOUHSC_02680	SAOUHSC_02680	nitrate reductase%2C beta subunit	77	117	0.6581196581196581	NE	NE	NE	NE	NA	NE	NA
2412	SAOUHSC_02681	SAOUHSC_02681	nitrate reductase%2C alpha subunit	161	272	0.5919117647058824	NE	NE	NE	NE	NA	NE	NA
2413	SAOUHSC_02682	SAOUHSC_02682	uroporphyrin-III C-methyltransferase%2C putative	54	88	0.6136363636363636	NE	NE	NE	NE	NA	NE	NA
2414	SAOUHSC_02683	SAOUHSC_02683	assimilatory nitrite reductase [NAD(P)H]%2C small subunit%2C putative	18	22	0.8181818181818182	NE	NE	NE	NE	NA	NE	NA
2415	SAOUHSC_02684	SAOUHSC_02684	assimilatory nitrite reductase [NAD(P)H]%2C large subunit%2C putative	104	195	0.5333333333333333	NE	NE	NE	NE	NA	NE	NA
2416	SAOUHSC_02685	SAOUHSC_02685	conserved hypothetical protein	26	59	0.4406779661016949	NE	NE	NE	NE	NA	NE	NA
2417	SAOUHSC_02686	SAOUHSC_02686	conserved hypothetical protein	30	44	0.6818181818181818	NE	NE	NE	NE	NA	NE	NA
2418	SAOUHSC_02687	SAOUHSC_02687	formate/nitrite transporter%2C putative	51	77	0.6623376623376623	NE	NE	NE	NE	NA	NE	NA
2419	SAOUHSC_02688	SAOUHSC_02688	conserved hypothetical protein	23	27	0.8518518518518519	NE	NE	NE	NE	NA	NE	NA
2420	SAOUHSC_02689	SAOUHSC_02689	conserved hypothetical protein	18	32	0.5625	NE	NE	NE	NE	NA	NE	NA
2421	SAOUHSC_02690	SAOUHSC_02690	conserved hypothetical protein	69	137	0.5036496350364964	NE	NE	NE	NE	NA	NE	NA
2422	SAOUHSC_02691	SAOUHSC_02691	conserved hypothetical protein	26	32	0.8125	NE	NE	NE	NE	NA	NE	NA
2423	SAOUHSC_02692	SAOUHSC_02692	conserved hypothetical protein	21	26	0.8076923076923077	NE	NE	NE	NE	NA	NE	NA
2424	SAOUHSC_02693	SAOUHSC_02693	conserved hypothetical protein	6	11	0.5454545454545454	S	NE	NE	NE	NA	NE	NA
2425	SAOUHSC_02694	SAOUHSC_02694	conserved hypothetical protein	36	59	0.6101694915254238	NE	NE	NE	NE	NA	NE	NA
2426	SAOUHSC_02695	SAOUHSC_02695	conserved hypothetical protein	23	35	0.6571428571428571	NE	NE	NE	NE	NA	NE	NA
2427	SAOUHSC_02696	SAOUHSC_02696	fmhA protein%2C putative	70	114	0.6140350877192983	NE	NE	NE	NE	NA	NE	NA
2428	SAOUHSC_02697	SAOUHSC_02697	amino acid ABC transporter%2C ATP-binding protein%2C putative	31	50	0.62	NE	NE	NE	NE	NA	NE	NA
2429	SAOUHSC_02698	SAOUHSC_02698	amino acid ABC transproter%2C permease protein%2C putative	58	80	0.725	NE	NE	NE	NE	NA	NE	NA
2430	SAOUHSC_02699	SAOUHSC_02699	conserved hypothetical protein	44	68	0.6470588235294118	NE	NE	NE	NE	NA	NE	NA
2431	SAOUHSC_02700	SAOUHSC_02700	conserved hypothetical protein	73	119	0.6134453781512605	NE	NE	NE	NE	NA	NE	NA
2432	SAOUHSC_02701	SAOUHSC_02701	-	5	13	0.38461538461538464	S	NE	NE	NE	NA	NE	NA
2433	SAOUHSC_02702	SAOUHSC_02702	conserved hypothetical protein	10	12	0.8333333333333334	S	NE	NE	NE	NA	NE	NA
2434	SAOUHSC_02703	gpmA	2%2C3-bisphosphoglycerate-dependent%3B catalyzes the interconversion of 2-phosphoglycerate to 3-phosphoglycerate	48	64	0.75	NE	NE	NE	NE	NA	NE	NA
2435	SAOUHSC_02704	SAOUHSC_02704	conserved hypothetical protein	40	77	0.5194805194805194	NE	NE	NE	NE	NA	NE	NA
2436	SAOUHSC_02705	SAOUHSC_02705	conserved hypothetical protein	11	16	0.6875	S	NE	NE	NE	NA	NE	NA
2437	SAOUHSC_02706	SAOUHSC_02706	immunoglobulin G-binding protein Sbi%2C putative	85	113	0.7522123893805309	NE	NE	NE	NE	NA	NE	NA
2438	SAOUHSC_02708	SAOUHSC_02708	gamma-hemolysin h-gamma-ii subunit%2C putative	52	86	0.6046511627906976	NE	NE	NE	NE	NA	NE	NA
2439	SAOUHSC_02709	SAOUHSC_02709	leukocidin s subunit precursor%2C putative	46	90	0.5111111111111111	NE	NE	NE	NE	NA	DES	NA
2440	SAOUHSC_02710	SAOUHSC_02710	leukocidin f subunit precursor	64	94	0.6808510638297872	NE	NE	NE	NE	NA	NE	NA
2441	SAOUHSC_02711	SAOUHSC_02711	conserved hypothetical protein	44	65	0.676923076923077	NE	NE	NE	NE	NA	NE	NA
2442	SAOUHSC_02712	SAOUHSC_02712	catalyzes the formation of pimeloyl-CoA from pimelate and coenzyme A	42	63	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
2443	SAOUHSC_02713	SAOUHSC_02713	conserved hypothetical protein	88	126	0.6984126984126984	NE	NE	NE	NE	NA	NE	NA
2444	SAOUHSC_02714	SAOUHSC_02714	catalyzes the formation of biotin from dethiobiotin and sulfur 2 S-adenosyl-L-methionine	60	95	0.631578947368421	NE	NE	NE	NE	NA	NE	NA
2445	SAOUHSC_02715	SAOUHSC_02715	adenosylmethionine-8-amino-7-oxononanoate aminotransferase	73	119	0.6134453781512605	NE	NE	NE	NE	NA	NE	NA
2446	SAOUHSC_02716	SAOUHSC_02716	dethiobiotin synthase%2C putative	42	63	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
2447	SAOUHSC_02717	SAOUHSC_02717	conserved hypothetical protein	13	17	0.7647058823529411	S	NE	NE	NE	NA	NE	NA
2448	SAOUHSC_02718	SAOUHSC_02718	conserved hypothetical protein	123	172	0.7151162790697675	NE	NE	NE	NE	NA	NE	NA
2449	SAOUHSC_02719	SAOUHSC_02719	conserved hypothetical protein	111	180	0.6166666666666667	NE	NE	NE	NE	NA	NE	NA
2450	SAOUHSC_02720	SAOUHSC_02720	conserved hypothetical protein	7	13	0.5384615384615384	S	NE	NE	NE	ES	NE	ES
2451	SAOUHSC_02721	SAOUHSC_02721	conserved hypothetical protein	3	7	0.42857142857142855	S	NE	NE	NE	NA	NE	ES
2452	SAOUHSC_02722	SAOUHSC_02722	conserved hypothetical protein	31	46	0.6739130434782609	NE	NE	NE	NE	NA	NE	NA
2453	SAOUHSC_02723	SAOUHSC_02723	glycerate kinase%2C putative	47	93	0.5053763440860215	NE	NE	NE	NE	NA	NE	NA
2454	SAOUHSC_02724	SAOUHSC_02724	conserved hypothetical protein	29	56	0.5178571428571429	NE	NE	NE	NE	NA	NE	NA
2455	SAOUHSC_02725	SAOUHSC_02725	conserved hypothetical protein	76	110	0.6909090909090909	NE	NE	NE	NE	NA	NE	NA
2456	SAOUHSC_02726	SAOUHSC_02726	positive transcriptional activator%2C putative	33	48	0.6875	NE	NE	NE	NE	NA	NE	NA
2457	SAOUHSC_02727	SAOUHSC_02727	conserved hypothetical protein	40	54	0.7407407407407407	NE	NE	NE	NE	NA	NE	NA
2458	SAOUHSC_02728	SAOUHSC_02728	conserved hypothetical protein	51	77	0.6623376623376623	NE	NE	NE	NE	NA	NE	NA
2459	SAOUHSC_02729	SAOUHSC_02729	amino acid ABC transporter-like protein%2C putative	80	130	0.6153846153846154	NE	NE	NE	NE	NA	NE	NA
2460	SAOUHSC_02731	SAOUHSC_02731	conserved hypothetical protein	119	199	0.5979899497487438	NE	NE	NE	NE	NA	NE	NA
2461	SAOUHSC_02732	SAOUHSC_02732	-	5	10	0.5	S	NE	NE	NE	NA	NE	NA
2462	SAOUHSC_02733	SAOUHSC_02733	membrane protein%2C putative	118	192	0.6145833333333334	NE	NE	NE	NE	NA	NE	NA
2463	SAOUHSC_02734	SAOUHSC_02734	conserved hypothetical protein	10	17	0.5882352941176471	S	NE	NE	NE	NA	NE	NA
2464	SAOUHSC_02736	SAOUHSC_02736	conserved hypothetical protein	85	146	0.5821917808219178	NE	NE	NE	NE	NA	NE	NA
2465	SAOUHSC_02737	SAOUHSC_02737	epimerase/dehydratase%2C putative	38	67	0.5671641791044776	NE	NE	NE	NE	NA	NE	NA
2466	SAOUHSC_02739	SAOUHSC_02739	ketopantoate reductase%3B catalyzes the NADPH reduction of ketopantoate to pantoate%3B functions in pantothenate (vitamin B5) biosynthesis	47	74	0.6351351351351351	NE	NE	NE	NE	NA	NE	NA
2467	SAOUHSC_02740	SAOUHSC_02740	drug transporter%2C putative	106	146	0.726027397260274	NE	NE	NE	NE	NA	NE	NA
2468	SAOUHSC_02741	SAOUHSC_02741	amino acid ABC transporter%2C permease protein%2C putative	46	65	0.7076923076923077	NE	NE	NE	NE	NA	NE	NA
2469	SAOUHSC_02742	SAOUHSC_02742	amino acid transporter%2C putative	57	85	0.6705882352941176	NE	NE	NE	NE	NA	NE	NA
2470	SAOUHSC_02743	SAOUHSC_02743	amino acid ABC transporter%2C permease protein%2C putative	36	61	0.5901639344262295	NE	NE	NE	NE	NA	NE	NA
2471	SAOUHSC_02744	SAOUHSC_02744	amino acid ABC transporter%2C ATP-binding protein%2C putative	61	108	0.5648148148148148	NE	NE	NE	NE	NA	NE	NA
2472	SAOUHSC_02745	SAOUHSC_02745	conserved hypothetical protein	5	8	0.625	S	NE	NE	NE	NA	NE	ES
2473	SAOUHSC_02746	SAOUHSC_02746	conserved hypothetical protein	3	8	0.375	S	NE	NE	NE	NA	NE	NA
2474	SAOUHSC_02747	SAOUHSC_02747	conserved hypothetical protein	43	55	0.7818181818181819	NE	NE	NE	NE	NA	NE	NA
2475	SAOUHSC_02750	SAOUHSC_02750	conserved hypothetical protein	98	147	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
2476	SAOUHSC_02751	SAOUHSC_02751	conserved hypothetical protein	68	122	0.5573770491803278	NE	NE	NE	NE	NA	NE	NA
2477	SAOUHSC_02752	SAOUHSC_02752	conserved hypothetical protein	63	107	0.5887850467289719	NE	NE	NE	NE	NA	NE	NA
2478	SAOUHSC_02753	SAOUHSC_02753	membrane protein%2C putative	43	75	0.5733333333333334	NE	NE	NE	NE	NA	NE	NA
2479	SAOUHSC_02754	SAOUHSC_02754	ABC transporter%2C ATP-binding protein%2C putative	41	61	0.6721311475409836	NE	NE	NE	NE	NA	NE	NA
2480	SAOUHSC_02755	SAOUHSC_02755	conserved hypothetical protein	57	87	0.6551724137931034	NE	NE	NE	NE	NA	NE	NA
2481	SAOUHSC_02756	SAOUHSC_02756	conserved hypothetical protein	15	28	0.5357142857142857	NE	NE	NE	NE	NA	NE	NA
2482	SAOUHSC_02757	SAOUHSC_02757	conserved hypothetical protein	14	32	0.4375	NE	NE	NE	NE	ES	NE	NA
2483	SAOUHSC_02759	SAOUHSC_02759	conserved hypothetical protein	37	46	0.8043478260869565	NE	NE	NE	NE	NA	NE	NA
2484	SAOUHSC_02760	SAOUHSC_02760	glutamate synthase alpha subunit%2C putative	93	145	0.6413793103448275	NE	NE	NE	NE	NA	NE	NA
2485	SAOUHSC_02761	SAOUHSC_02761	conserved hypothetical protein	56	87	0.6436781609195402	NE	NE	NE	NE	NA	NE	NA
2486	SAOUHSC_02762	SAOUHSC_02762	conserved hypothetical protein	74	118	0.6271186440677966	NE	NE	NE	NE	NA	NE	NA
2487	SAOUHSC_02763	SAOUHSC_02763	peptide ABC transporter%2C ATP-binding protein%2C putative	38	60	0.6333333333333333	NE	NE	NE	NE	NA	NE	NA
2488	SAOUHSC_02764	SAOUHSC_02764	peptide ABC transporter%2C ATP-binding protein%2C putative	39	61	0.639344262295082	NE	NE	NE	NE	NA	NE	NA
2489	SAOUHSC_02765	SAOUHSC_02765	nickel ABC transporter%2C permease protein%2C putative	53	81	0.654320987654321	NE	NE	NE	NE	NA	NE	NA
2490	SAOUHSC_02766	SAOUHSC_02766	peptide ABC transporter%2C permease protein%2C putative	66	93	0.7096774193548387	NE	NE	NE	NE	NA	NE	NA
2491	SAOUHSC_02767	SAOUHSC_02767	peptide ABC transporter%2C peptide-binding protein%2C putative	69	118	0.5847457627118644	NE	NE	NE	NE	NA	NE	NA
2492	SAOUHSC_02768	SAOUHSC_02768	conserved hypothetical protein	49	78	0.6282051282051282	NE	NE	NE	NE	NA	NE	NA
2493	SAOUHSC_02769	SAOUHSC_02769	conserved hypothetical protein	49	79	0.620253164556962	NE	NE	NE	NE	NA	NE	NA
2494	SAOUHSC_02770	SAOUHSC_02770	conserved hypothetical protein	45	67	0.6716417910447762	NE	NE	NE	NE	NA	NE	NA
2495	SAOUHSC_02771	SAOUHSC_02771	conserved hypothetical protein	27	44	0.6136363636363636	NE	NE	NE	NE	NA	NE	NA
2496	SAOUHSC_02772	SAOUHSC_02772	conserved hypothetical protein	35	51	0.6862745098039216	NE	NE	NE	NE	NA	NE	NA
2497	SAOUHSC_02773	SAOUHSC_02773	transporter%2C putative	99	154	0.6428571428571429	NE	NE	NE	NE	NA	NE	NA
2498	SAOUHSC_02774	SAOUHSC_02774	conserved hypothetical protein	21	35	0.6	NE	NE	NE	NE	NA	NE	NA
2499	SAOUHSC_02775	SAOUHSC_02775	conserved hypothetical protein	23	37	0.6216216216216216	NE	NE	NE	NE	NA	NE	NA
2500	SAOUHSC_02776	SAOUHSC_02776	conserved hypothetical protein	34	43	0.7906976744186046	NE	NE	NE	NE	NA	NE	NA
2501	SAOUHSC_02777	SAOUHSC_02777	conserved hypothetical protein	32	43	0.7441860465116279	NE	NE	NE	NE	NA	NE	NA
2502	SAOUHSC_02778	SAOUHSC_02778	conserved hypothetical protein	39	62	0.6290322580645161	NE	NE	NE	NE	NA	NE	NA
2503	SAOUHSC_02779	SAOUHSC_02779	conserved hypothetical protein	16	23	0.6956521739130435	NE	NE	NE	NE	NA	NE	NA
2504	SAOUHSC_02780	SAOUHSC_02780	conserved hypothetical protein	19	28	0.6785714285714286	NE	NE	NE	NE	NA	NE	NA
2505	SAOUHSC_02781	SAOUHSC_02781	conserved hypothetical protein	15	19	0.7894736842105263	NE	NE	NE	NE	NA	NE	NA
2506	SAOUHSC_02782	SAOUHSC_02782	conserved hypothetical protein	10	13	0.7692307692307693	S	NE	NE	NE	NA	NE	NA
2507	SAOUHSC_02783	SAOUHSC_02783	conserved hypothetical protein	44	76	0.5789473684210527	NE	NE	NE	NE	NA	NE	NA
2508	SAOUHSC_02784	SAOUHSC_02784	conserved hypothetical protein	10	19	0.5263157894736842	NE	NE	NE	NE	NA	NE	NA
2509	SAOUHSC_02785	SAOUHSC_02785	conserved hypothetical protein	19	27	0.7037037037037037	NE	NE	NE	NE	NA	NE	NA
2510	SAOUHSC_02788	SAOUHSC_02788	conserved hypothetical protein	40	70	0.5714285714285714	NE	NE	NE	NE	NA	NE	NA
2511	SAOUHSC_02789	SAOUHSC_02789	conserved hypothetical protein	44	66	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
2512	SAOUHSC_02790	SAOUHSC_02790	conserved hypothetical protein	219	321	0.6822429906542056	NE	NE	NE	NE	NA	NE	NA
2513	SAOUHSC_02791	SAOUHSC_02791	pyrophosphohydrolase%2C putative	16	33	0.48484848484848486	NE	NE	NE	NE	ES	NE	NA
2514	SAOUHSC_02793	SAOUHSC_02793	conserved hypothetical protein	33	162	0.2037037037037037	E	U	U	U	NA	ES	NA
2515	SAOUHSC_02794	SAOUHSC_02794	conserved hypothetical protein	17	27	0.6296296296296297	NE	NE	NE	NE	NA	NE	NA
2516	SAOUHSC_02795	SAOUHSC_02795	conserved hypothetical protein	27	42	0.6428571428571429	NE	NE	NE	NE	NA	NE	NA
2517	SAOUHSC_02796	SAOUHSC_02796	conserved hypothetical protein	26	38	0.6842105263157895	NE	NE	NE	NE	NA	NE	NA
2518	SAOUHSC_02797	SAOUHSC_02797	conserved hypothetical protein	91	142	0.6408450704225352	NE	NE	NE	NE	NA	NE	NA
2519	SAOUHSC_02798	SAOUHSC_02798	conserved hypothetical protein	192	321	0.5981308411214953	NE	NE	NE	NE	NA	NE	NA
2520	SAOUHSC_02799	SAOUHSC_02799	staphylococcal accessory regulator T%2C putative	34	46	0.7391304347826086	NE	NE	NE	NE	NA	NE	NA
2521	SAOUHSC_02800	SAOUHSC_02800	conserved hypothetical protein	50	86	0.5813953488372093	NE	NE	NE	NE	NA	NE	NA
2522	SAOUHSC_02801	SAOUHSC_02801	UTP-glucose-1-phosphate uridylyltransferase	9	63	0.14285714285714285	NE	U	ES	ES	NA	DES	NA
2523	SAOUHSC_02802	SAOUHSC_02802	fibronectin binding protein B%2C putative	138	219	0.6301369863013698	NE	NE	NE	NE	NA	NE	NA
2524	SAOUHSC_02803	SAOUHSC_02803	fibronectin-binding protein precursor%2C putative	150	240	0.625	NE	NE	NE	NE	NA	NE	NA
2525	SAOUHSC_02804	SAOUHSC_02804	conserved hypothetical protein	4	12	0.3333333333333333	S	NE	NE	NE	NA	NE	NA
2526	SAOUHSC_02805	SAOUHSC_02805	conserved hypothetical protein	8	36	0.2222222222222222	NE	U	U	NE	ES	NE	NA
2527	SAOUHSC_02806	SAOUHSC_02806	gluconate permease%2C putative	69	126	0.5476190476190477	NE	NE	NE	NE	NA	NE	NA
2528	SAOUHSC_02808	SAOUHSC_02808	gluconate kinase	69	114	0.6052631578947368	NE	NE	NE	NE	NA	NE	NA
2529	SAOUHSC_02809	SAOUHSC_02809	gluconate operon transcriptional repressor%2C putative	19	36	0.5277777777777778	NE	NE	NE	NE	NA	NE	NA
2530	SAOUHSC_02810	SAOUHSC_02810	conserved hypothetical protein	50	71	0.704225352112676	NE	NE	NE	NE	NA	NE	NA
2531	SAOUHSC_02811	SAOUHSC_02811	conserved hypothetical protein	45	72	0.625	NE	NE	NE	NE	NA	NE	NA
2532	SAOUHSC_02812	SAOUHSC_02812	conserved hypothetical protein	7	22	0.3181818181818182	NE	NE	NE	U	NA	NE	NA
2533	SAOUHSC_02815	SAOUHSC_02815	conserved hypothetical protein	66	119	0.5546218487394958	NE	NE	NE	NE	NA	NE	NA
2534	SAOUHSC_02816	SAOUHSC_02816	conserved hypothetical protein	48	71	0.676056338028169	NE	NE	NE	NE	NA	NE	NA
2535	SAOUHSC_02817	SAOUHSC_02817	-	6	8	0.75	S	NE	NE	NE	NA	NE	NA
2536	SAOUHSC_02818	SAOUHSC_02818	conserved hypothetical protein	111	153	0.7254901960784313	NE	NE	NE	NE	NA	NE	NA
2537	SAOUHSC_02819	SAOUHSC_02819	conserved hypothetical protein	33	50	0.66	NE	NE	NE	NE	NA	NE	NA
2538	SAOUHSC_02820	SAOUHSC_02820	conserved hypothetical protein	44	61	0.7213114754098361	NE	NE	NE	NE	NA	NE	NA
2539	SAOUHSC_02821	SAOUHSC_02821	membrane spanning protein%2C putative	55	87	0.632183908045977	NE	NE	NE	NE	NA	NE	NA
2540	SAOUHSC_02822	SAOUHSC_02822	conserved hypothetical protein	90	169	0.5325443786982249	NE	NE	NE	NE	NA	NE	NA
2541	SAOUHSC_02823	SAOUHSC_02823	conserved hypothetical protein	59	88	0.6704545454545454	NE	NE	NE	NE	NA	NE	NA
2542	SAOUHSC_02824	SAOUHSC_02824	conserved hypothetical protein	23	38	0.6052631578947368	NE	NE	NE	NE	NA	NE	NA
2543	SAOUHSC_02825	SAOUHSC_02825	conserved hypothetical protein	43	73	0.589041095890411	NE	NE	NE	NE	NA	NE	NA
2544	SAOUHSC_02826	SAOUHSC_02826	conserved hypothetical protein	26	37	0.7027027027027027	NE	NE	NE	NE	NA	NE	NA
2545	SAOUHSC_02827	SAOUHSC_02827	conserved hypothetical protein	13	21	0.6190476190476191	NE	NE	NE	NE	NA	NE	NA
2546	SAOUHSC_02828	SAOUHSC_02828	conserved hypothetical protein	34	63	0.5396825396825397	NE	NE	NE	NE	NA	NE	NA
2547	SAOUHSC_02829	SAOUHSC_02829	NAD(P)H-flavin oxidoreductase%2C putative	23	42	0.5476190476190477	NE	NE	NE	NE	NA	NE	NA
2548	SAOUHSC_02830	SAOUHSC_02830	catalyzes the formation of pyruvate from lactate	53	93	0.5698924731182796	NE	NE	NE	NE	NA	NE	NA
2549	SAOUHSC_02831	SAOUHSC_02831	conserved hypothetical protein	52	74	0.7027027027027027	NE	NE	NE	NE	NA	NE	NA
2550	SAOUHSC_02832	SAOUHSC_02832	conserved hypothetical protein	44	71	0.6197183098591549	NE	NE	NE	NE	NA	NE	NA
2551	SAOUHSC_02833	SAOUHSC_02833	conserved hypothetical protein	64	97	0.6597938144329897	NE	NE	NE	NE	NA	NE	NA
2552	SAOUHSC_02834	SAOUHSC_02834	sortase%2C putative	45	56	0.8035714285714286	NE	NE	NE	NE	NA	NE	NA
2553	SAOUHSC_02836	SAOUHSC_02836	conserved hypothetical protein	32	48	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
2554	SAOUHSC_02837	SAOUHSC_02837	conserved hypothetical protein	15	19	0.7894736842105263	NE	NE	NE	NE	NA	NE	NA
2555	SAOUHSC_02838	SAOUHSC_02838	conserved hypothetical protein	6	9	0.6666666666666666	S	NE	NE	NE	NA	NE	NA
2556	SAOUHSC_02839	SAOUHSC_02839	L-serine dehydratase%2C iron-sulfur-dependent%2C alpha subunit	30	57	0.5263157894736842	NE	NE	NE	NE	NA	NE	NA
2557	SAOUHSC_02840	SAOUHSC_02840	L-serine dehydratase%2C iron-sulfur-dependent%2C beta subunit	37	67	0.5522388059701493	NE	NE	NE	NE	NA	NE	NA
2558	SAOUHSC_02841	SAOUHSC_02841	conserved hypothetical protein	45	96	0.46875	NE	NE	NE	NE	NA	NE	NA
2559	SAOUHSC_02842	SAOUHSC_02842	conserved hypothetical protein	16	20	0.8	NE	NE	NE	NE	NA	NE	NA
2560	SAOUHSC_02843	SAOUHSC_02843	conserved hypothetical protein	64	97	0.6597938144329897	NE	NE	NE	NE	NA	NE	NA
2561	SAOUHSC_02844	SAOUHSC_02844	conserved hypothetical protein	50	82	0.6097560975609756	NE	NE	NE	NE	NA	NE	NA
2562	SAOUHSC_02845	SAOUHSC_02845	conserved hypothetical protein	10	24	0.4166666666666667	NE	NE	NE	NE	NA	NE	NA
2563	SAOUHSC_02846	SAOUHSC_02846	conserved hypothetical protein	24	31	0.7741935483870968	NE	NE	NE	NE	NA	NE	NA
2564	SAOUHSC_02848	SAOUHSC_02848	PTS system glucose-specific IIABC component	99	175	0.5657142857142857	NE	NE	NE	NE	NA	NE	NA
2565	SAOUHSC_02849	SAOUHSC_02849	catalyzes the formation of acetyl phosphate from pyruvate	100	163	0.6134969325153374	NE	NE	NE	NE	NA	NE	NA
2566	SAOUHSC_02850	SAOUHSC_02850	conserved hypothetical protein	43	71	0.6056338028169014	NE	NE	NE	NE	NA	NE	NA
2567	SAOUHSC_02851	SAOUHSC_02851	conserved hypothetical protein	24	43	0.5581395348837209	NE	NE	NE	NE	NA	NE	NA
2568	SAOUHSC_02852	SAOUHSC_02852	conserved hypothetical protein	44	70	0.6285714285714286	NE	NE	NE	NE	NA	NE	NA
2569	SAOUHSC_02853	SAOUHSC_02853	conserved hypothetical protein	10	14	0.7142857142857143	NE	NE	NE	NE	NA	NE	NA
2570	SAOUHSC_02855	SAOUHSC_02855	LysM domain protein	36	45	0.8	NE	NE	NE	NE	NA	NE	NA
2571	SAOUHSC_02856	SAOUHSC_02856	-	7	9	0.7777777777777778	S	NE	NE	NE	NA	NE	NA
2572	SAOUHSC_02857	SAOUHSC_02857	conserved hypothetical protein	12	18	0.6666666666666666	S	NE	NE	NE	NA	NE	NA
2573	SAOUHSC_02858	SAOUHSC_02858	conserved hypothetical protein	20	32	0.625	NE	NE	NE	NE	NA	NE	NA
2574	SAOUHSC_02859	SAOUHSC_02859	hydroxymethylglutaryl-CoA reductase%2C degradative	1	100	0.01	E	ES	ES	ES	ES	DES	NA
2575	SAOUHSC_02860	SAOUHSC_02860	HMG-CoA synthase%2C putative	0	94	0.0	E	ES	ES	ES	ES	DES	ES
2576	SAOUHSC_02861	SAOUHSC_02861	methylated-DNA--protein-cysteine methyltransferase%2C putative	25	43	0.5813953488372093	NE	NE	NE	NE	NA	NE	NA
2577	SAOUHSC_02862	SAOUHSC_02862	ATP-dependent Clp protease%2C ATP-binding subunit ClpC%2C putative	97	159	0.610062893081761	NE	NE	NE	NE	NA	NE	NA
2578	SAOUHSC_02863	SAOUHSC_02863	conserved hypothetical protein	6	12	0.5	S	NE	NE	NE	NA	NE	NA
2579	SAOUHSC_02864	SAOUHSC_02864	ferrous iron transport protein B	129	198	0.6515151515151515	NE	NE	NE	NE	NA	NE	NA
2580	SAOUHSC_02865	SAOUHSC_02865	conserved hypothetical protein	16	26	0.6153846153846154	NE	NE	NE	NE	NA	NE	NA
2581	SAOUHSC_02866	SAOUHSC_02866	conserved hypothetical protein	150	233	0.6437768240343348	NE	NE	NE	NE	NA	NE	NA
2582	SAOUHSC_02867	SAOUHSC_02867	conserved hypothetical protein	38	54	0.7037037037037037	NE	NE	NE	NE	NA	NE	NA
2583	SAOUHSC_02868	SAOUHSC_02868	conserved hypothetical protein	9	18	0.5	NE	NE	NE	NE	NA	NE	NA
2584	SAOUHSC_02869	SAOUHSC_02869	catalyzes the conversion of 1-proline-5-carboxylate dehydrogenase to L-glutamate	60	113	0.5309734513274337	NE	NE	NE	NE	NA	NE	NA
2585	SAOUHSC_02871	SAOUHSC_02871	conserved hypothetical protein	32	45	0.7111111111111111	NE	NE	NE	NE	NA	NE	NA
2586	SAOUHSC_02872	SAOUHSC_02872	conserved hypothetical protein	8	15	0.5333333333333333	NE	NE	NE	NE	NA	NE	ES
2587	SAOUHSC_02873	SAOUHSC_02873	cation-transporting ATPase%2C E1-E2 family%2C putative	119	209	0.569377990430622	NE	NE	NE	NE	NA	NE	NA
2588	SAOUHSC_02874	SAOUHSC_02874	cation-transporting ATPase%2C E1-E2 family%2C putative	10	12	0.8333333333333334	NE	NE	NE	NE	NA	NE	NA
2589	SAOUHSC_02875	SAOUHSC_02875	catalyzes the formation of pyruvate from lactate	58	89	0.651685393258427	NE	NE	NE	NE	NA	NE	NA
2590	SAOUHSC_02876	SAOUHSC_02876	conserved hypothetical protein	66	92	0.717391304347826	NE	NE	NE	NE	NA	NE	NA
2591	SAOUHSC_02877	SAOUHSC_02877	squalene synthase%2C putative	76	137	0.5547445255474452	NE	NE	NE	NE	NA	NE	NA
2592	SAOUHSC_02879	SAOUHSC_02879	squalene desaturase%2C putative	56	79	0.7088607594936709	NE	NE	NE	NE	NA	NE	NA
